MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM25,TEMP,WIND_SPEED,WIND_DIR,HUMIDITY,PBAR
MARZO,11.0,11.0,0.052,0.002,0.56,0.009,38.0,24.0,20.110367,3.418658,277.176333,32.929917,622.53
MARZO,11.0,14.0,0.054,0.001,0.45,0.008,23.0,16.0,26.229533,4.710347,244.163833,16.012072,620.561833
MARZO,11.0,15.0,0.055,0.001,0.45,0.009,50.0,13.0,27.665783,6.361023,243.7755,8.060265,619.8465
MARZO,11.0,16.0,0.055,0.001,0.41,0.007,44.0,19.0,28.366417,6.188745,241.752667,6.09935,619.165
MARZO,11.0,17.0,0.054,0.001,0.42,0.008,33.0,14.0,28.59185,5.519315,248.1435,7.010592,619.047667
MARZO,11.0,18.0,0.049,0.001,0.49,0.011,27.0,15.0,28.0775,4.644732,254.692333,8.761837,619.085667
MARZO,11.0,19.0,0.033,0.001,0.57,0.016,33.0,10.0,26.253733,3.097383,273.250833,13.036633,619.370833
MARZO,11.0,20.0,0.015,0.001,0.98,0.026,34.0,18.0,23.864467,2.309743,261.209667,16.611617,619.924167
MARZO,11.0,21.0,0.013,0.001,0.99,0.025,43.0,18.0,22.466433,1.481068,258.812333,19.147217,620.489833
MARZO,11.0,22.0,0.019,0.001,0.84,0.023,47.0,17.0,21.46785,1.539423,184.034667,23.256333,621.098
MARZO,11.0,23.0,0.017,0.001,0.68,0.019,40.0,26.0,20.498117,0.51359,207.08595,25.00065,621.76
MARZO,12.0,0.0,0.005,0.004,0.94,0.023,37.0,24.0,18.618167,0.447,135.431677,30.351483,622.058833
MARZO,12.0,1.0,0.006,0.015,1.13,0.023,49.0,23.0,17.80385,0.447,102.55015,32.862533,622.119333
MARZO,12.0,2.0,0.007,0.013,0.89,0.022,53.0,26.0,16.138417,0.674297,269.373283,33.0731,621.890833
MARZO,12.0,3.0,0.008,0.004,0.7,0.019,46.0,36.0,15.005883,0.447223,217.274333,34.950133,621.586167
MARZO,12.0,4.0,0.008,0.003,0.67,0.019,52.0,32.0,14.434533,0.463222,192.2073,37.97095,621.518
MARZO,12.0,5.0,0.018,0.008,0.65,0.019,53.0,32.0,13.674167,1.236877,113.918917,42.801533,621.651833
MARZO,12.0,6.0,0.005,0.006,0.47,0.021,50.0,30.0,13.382533,2.46779,94.228233,39.957583,621.8545
MARZO,12.0,7.0,0.022,0.014,0.35,0.013,36.0,26.0,14.7845,4.008703,79.280433,51.2589,622.065667
MARZO,12.0,8.0,0.035,0.108,0.95,0.01,33.0,31.0,15.63665,4.121423,69.294633,56.2185,622.5605
MARZO,12.0,9.0,0.045,0.069,1.26,0.007,31.0,25.0,17.2881,4.510833,63.703517,56.12135,623.032667
MARZO,12.0,10.0,0.052,0.015,0.34,0.005,58.0,25.0,18.862267,7.033045,88.244717,55.317933,623.093
MARZO,12.0,11.0,0.055,0.024,0.35,0.006,73.0,31.0,20.48355,6.526838,89.311083,49.0603,623.002833
MARZO,12.0,12.0,0.06,0.018,0.33,0.006,61.0,35.0,22.172117,6.051747,90.1852,41.449717,622.514
MARZO,12.0,13.0,0.065,0.019,0.35,0.006,40.0,23.0,23.929383,4.695467,92.28665,34.2207,621.765
MARZO,12.0,14.0,0.073,0.019,0.37,0.005,39.0,29.0,25.564333,3.45198,95.090233,31.200533,621.087
MARZO,12.0,15.0,0.072,0.024,0.44,0.005,34.0,20.0,26.652983,3.47546,86.74335,29.5113,620.246667
MARZO,12.0,17.0,0.067,0.012,0.47,0.002,50.0,19.0,26.5274,4.115938,64.568517,27.260467,619.633167
MARZO,12.0,18.0,0.066,0.025,0.34,0.004,61.0,15.0,25.81475,5.027035,70.8894,29.407717,619.904167
MARZO,12.0,19.0,0.052,0.002,0.32,0.003,185.0,13.0,22.380783,5.444592,52.0589,32.759733,620.544333
MARZO,12.0,22.0,0.038,0.108,0.36,0.006,57.0,17.0,14.36015,7.092447,78.345917,46.18145,623.379167
MARZO,13.0,2.0,0.033,0.016,0.32,0.009,22.0,14.0,10.508167,3.64417,86.429633,53.021583,623.762667
MARZO,13.0,5.0,0.029,0.015,0.32,0.009,20.0,10.0,8.763938,2.378028,101.441167,57.194417,623.1615
MARZO,13.0,6.0,0.03,0.002,0.31,0.004,16.0,11.0,7.78799,2.903485,105.137567,58.738133,623.3275
MARZO,13.0,8.0,0.026,0.017,0.35,0.009,22.0,16.0,8.515693,2.360108,85.8921,57.998567,624.233167
MARZO,13.0,9.0,0.029,0.019,0.41,0.008,18.0,21.0,10.499947,3.063393,103.372267,54.40395,624.754167
MARZO,13.0,10.0,0.034,0.047,0.41,0.008,32.0,21.0,13.292317,2.968298,104.714367,49.91465,624.923833
MARZO,13.0,11.0,0.043,0.122,0.51,0.013,50.0,32.0,16.7673,0.939082,139.348817,44.475867,624.771
MARZO,13.0,12.0,0.073,0.109,0.66,0.01,49.0,48.0,20.634467,0.590838,195.710967,37.701017,624.127
MARZO,13.0,13.0,0.069,0.029,0.67,0.008,40.0,34.0,23.46925,1.505067,225.8491,32.442517,623.138667
MARZO,13.0,14.0,0.059,0.006,0.58,0.006,24.0,19.0,24.953133,2.192945,236.412167,30.777367,622.209667
MARZO,13.0,15.0,0.061,0.002,0.53,0.007,22.0,23.0,26.352167,3.202325,247.119667,28.558817,621.302333
MARZO,13.0,16.0,0.063,0.002,0.46,0.005,25.0,17.0,27.602683,3.723708,261.187833,25.77555,620.4475
MARZO,13.0,17.0,0.061,0.001,0.48,0.005,27.0,16.0,28.569583,3.997295,254.502,22.3565,620.011
MARZO,13.0,18.0,0.059,0.001,0.48,0.006,28.0,19.0,28.701733,4.448475,252.473,20.476767,620.0355
MARZO,13.0,19.0,0.05,0.001,0.59,0.009,30.0,19.0,27.4438,3.821253,251.0395,23.54165,620.237
MARZO,13.0,20.0,0.03,0.001,0.74,0.015,37.0,14.0,24.958033,3.007032,251.299,28.076083,621.007
MARZO,13.0,21.0,0.035,0.001,0.62,0.011,29.0,18.0,22.77815,3.461533,244.563167,29.165433,621.7345
MARZO,13.0,22.0,0.039,0.001,0.53,0.007,26.0,24.0,21.80475,3.827252,233.193833,31.141167,622.472833
MARZO,13.0,23.0,0.029,0.001,0.55,0.008,23.0,14.0,20.676083,2.522965,202.243333,35.378333,622.939333
MARZO,14.0,0.0,0.032,0.001,0.42,0.005,23.0,13.0,19.699883,1.3576,216.529783,40.514017,623.0545
MARZO,14.0,1.0,0.024,0.002,0.38,0.008,32.0,13.0,18.494417,0.753922,301.727833,43.29155,623.399167
MARZO,14.0,2.0,0.017,0.002,0.4,0.013,23.0,13.0,17.445067,0.447,242.286317,45.05335,623.305667
MARZO,14.0,3.0,0.015,0.002,0.43,0.016,27.0,22.0,17.140833,0.447,212.55827,46.6877,622.895667
MARZO,14.0,4.0,0.013,0.002,0.42,0.013,26.0,19.0,15.763667,0.447,290.6745,50.3939,622.686333
MARZO,14.0,5.0,0.01,0.005,0.46,0.018,27.0,16.0,14.597067,0.447,255.257772,53.25915,622.673333
MARZO,14.0,6.0,0.008,0.005,0.46,0.02,34.0,24.0,14.521767,0.447,273.728,53.571367,622.979333
MARZO,14.0,7.0,0.004,0.005,1.01,0.02,36.0,25.0,14.470217,0.447,195.624,54.710217,623.513167
MARZO,14.0,8.0,0.005,0.005,1.35,0.021,44.0,30.0,16.244933,0.447,156.399867,49.64665,623.960667
MARZO,14.0,9.0,0.013,0.004,1.17,0.023,44.0,32.0,17.937383,0.47263,229.985333,47.985517,624.241
MARZO,14.0,10.0,0.034,0.002,0.71,0.011,48.0,24.0,20.316767,1.46855,199.1045,43.503633,624.441667
MARZO,14.0,11.0,0.044,0.002,0.55,0.007,24.0,18.0,22.11815,2.790847,253.457667,39.57715,624.306
MARZO,14.0,12.0,0.054,0.002,0.56,0.006,22.0,17.0,23.7163,2.976735,253.263667,36.76035,623.770833
MARZO,14.0,13.0,0.054,0.002,0.59,0.008,21.0,14.0,25.2669,3.041312,254.919333,32.18495,622.8505
MARZO,14.0,14.0,0.059,0.002,0.56,0.008,29.0,12.0,26.457017,3.445242,262.659667,28.248533,622.010833
MARZO,14.0,15.0,0.063,0.001,0.52,0.008,28.0,22.0,27.751767,3.333638,270.333,22.949417,621.38
MARZO,14.0,16.0,0.07,0.002,0.51,0.007,29.0,16.0,28.469367,3.70653,272.533667,21.020667,620.710833
MARZO,14.0,17.0,0.074,0.001,0.45,0.006,23.0,21.0,29.200367,3.883832,274.9135,17.44615,620.461333
MARZO,14.0,18.0,0.066,0.001,0.55,0.009,23.0,22.0,29.3742,3.80044,265.923,16.344667,620.419667
MARZO,14.0,19.0,0.039,0.001,0.77,0.018,28.0,13.0,28.314283,3.054347,265.542167,15.02875,620.819667
MARZO,14.0,20.0,0.017,0.002,1.27,0.028,36.0,14.0,26.306417,1.571422,243.2745,20.950333,621.291833
MARZO,14.0,21.0,0.016,0.002,1.17,0.025,43.0,19.0,24.638217,1.481142,241.792833,25.150717,621.8475
MARZO,14.0,22.0,0.018,0.001,0.83,0.021,47.0,24.0,22.73575,0.469368,272.8425,28.894067,622.558
MARZO,14.0,23.0,0.014,0.002,0.93,0.026,51.0,22.0,21.6531,0.503955,288.292333,31.3742,622.720167
MARZO,15.0,0.0,0.028,0.002,0.67,0.022,56.0,35.0,21.13685,0.447,264.875333,31.030733,622.919167
MARZO,15.0,1.0,0.02,0.001,0.55,0.024,49.0,27.0,20.764733,0.447,243.139333,30.982367,623.021667
MARZO,15.0,2.0,0.019,0.001,0.47,0.022,50.0,27.0,19.465383,0.447,276.181667,35.411283,622.912667
MARZO,15.0,3.0,0.009,0.003,0.46,0.025,44.0,28.0,17.5592,0.447,162.425275,39.207033,622.8155
MARZO,15.0,4.0,0.009,0.006,0.43,0.026,45.0,32.0,17.3847,0.447,112.121483,40.932267,622.964333
MARZO,15.0,5.0,0.017,0.002,0.38,0.017,38.0,24.0,17.338583,0.447,235.254667,45.96835,622.956333
MARZO,15.0,6.0,0.007,0.003,0.45,0.021,36.0,20.0,16.290433,0.447,260.883667,48.591433,623.228833
MARZO,15.0,7.0,0.008,0.004,0.89,0.023,44.0,23.0,14.3007,0.447,238.878273,50.270033,623.580833
MARZO,15.0,18.0,0.06,0.004,0.7,0.015,34.0,25.0,29.53025,1.62312,253.353167,18.099717,620.463
MARZO,15.0,19.0,0.058,0.003,0.65,0.014,32.0,24.0,28.306417,0.847093,204.247717,19.5842,620.5815
JUL,1.0,0.0,0.047,0.004,0.31,0.006,31.0,15.0,20.782233,3.237582,245.76225,67.841717,624.121667
JUL,1.0,1.0,0.036,0.003,0.3,0.006,7.0,7.0,21.361966,1.376053,204.022017,66.888627,624.190339
JUL,1.0,2.0,0.041,0.002,0.3,0.007,13.0,9.0,21.555567,1.829753,266.336333,62.9686,624.172333
JUL,1.0,3.0,0.036,0.002,0.3,0.008,15.0,11.0,21.115883,1.086093,282.049,66.5409,624.271333
JUL,1.0,4.0,0.03,0.01,0.31,0.008,14.0,12.0,21.252417,0.907378,158.343333,65.5765,624.133833
JUL,1.0,5.0,0.03,0.006,0.31,0.009,20.0,22.0,20.623,0.809017,254.125783,69.39565,624.299667
JUL,1.0,6.0,0.025,0.003,0.42,0.012,20.0,16.0,19.580283,0.87597,283.422,75.9275,624.278167
JUL,1.0,7.0,0.022,0.003,0.63,0.017,15.0,14.0,18.90525,0.871603,281.934317,78.61215,624.575333
JUL,1.0,8.0,0.017,0.003,0.71,0.019,18.0,17.0,20.183567,0.517658,245.127117,74.96095,624.64
JUL,1.0,9.0,0.029,0.011,0.58,0.014,22.0,12.0,22.14055,0.471375,122.772063,65.633617,624.673833
JUL,1.0,10.0,0.04,0.051,0.44,0.01,26.0,18.0,23.780283,2.38039,92.262617,54.957083,624.433833
JUL,1.0,11.0,0.044,0.017,0.5,0.012,85.0,40.0,24.1629,3.256983,123.422967,52.2899,624.225167
JUL,1.0,12.0,0.052,0.004,0.51,0.009,244.0,20.0,24.876867,3.109602,134.73905,49.796117,623.965167
JUL,1.0,13.0,0.068,0.003,0.49,0.01,235.0,17.0,26.327183,2.3798,156.561767,43.674917,623.485
JUL,1.0,14.0,0.07,0.002,0.47,0.008,20.0,17.0,27.775683,3.045388,139.488133,39.351017,622.681167
JUL,1.0,15.0,0.079,0.002,0.4,0.007,14.0,18.0,29.391767,1.13312,130.375983,35.432683,621.918333
JUL,1.0,18.0,0.064,0.012,0.47,0.011,53.0,18.0,24.594283,5.797707,125.719633,48.73305,621.524833
JUL,1.0,19.0,0.058,0.002,0.61,0.015,33.0,24.0,24.406367,3.422067,171.050333,46.50815,621.513333
JUL,1.0,20.0,0.053,0.002,0.63,0.016,114.0,16.0,24.42625,1.597112,227.706967,47.409,621.692
JUL,1.0,21.0,0.05,0.002,0.64,0.014,36.0,15.0,23.154033,0.51477,266.482667,56.252083,622.176667
JUL,1.0,22.0,0.049,0.002,0.55,0.015,15.0,15.0,23.076133,0.447893,254.003833,56.438483,622.433833
JUL,1.0,23.0,0.051,0.002,0.55,0.013,27.0,18.0,22.82885,1.168443,219.6015,60.513583,622.965833
JUL,2.0,0.0,0.046,0.002,0.42,0.009,20.0,21.0,21.939,0.956257,230.046,65.64655,623.193833
JUL,2.0,1.0,0.044,0.002,0.38,0.009,22.0,20.0,22.007133,0.447,218.741667,65.09575,623.154167
JUL,2.0,2.0,0.038,0.002,0.36,0.011,25.0,22.0,21.491133,0.447,232.701583,67.080667,622.853833
JUL,2.0,3.0,0.037,0.002,0.37,0.01,25.0,18.0,20.962783,0.861162,152.827167,69.36605,622.686833
JUL,2.0,4.0,0.028,0.002,0.35,0.013,22.0,24.0,20.211317,0.670077,111.926317,71.788983,622.526833
JUL,2.0,5.0,0.022,0.003,0.35,0.016,24.0,23.0,19.994783,0.501733,83.10805,71.395067,622.595833
JUL,2.0,6.0,0.021,0.004,0.41,0.023,25.0,24.0,19.719983,1.397595,111.880833,70.716017,622.953167
JUL,2.0,7.0,0.022,0.003,0.54,0.021,23.0,22.0,19.481017,1.603118,113.625917,70.978617,623.458667
JUL,2.0,8.0,0.02,0.003,0.54,0.019,22.0,25.0,19.801467,2.545107,104.999167,70.554483,623.693833
JUL,2.0,9.0,0.028,0.003,0.56,0.018,28.0,25.0,20.950433,3.189733,117.47415,65.4169,623.910667
JUL,2.0,10.0,0.046,0.002,0.52,0.012,20.0,24.0,22.435133,2.106448,117.548767,59.021033,624.034167
JUL,2.0,11.0,0.056,0.006,0.45,0.01,24.0,22.0,23.62835,2.85661,104.19305,55.641583,623.84
JUL,2.0,12.0,0.065,0.009,0.47,0.009,74.0,20.0,24.912417,1.575125,106.68185,51.488117,623.557167
JUL,2.0,13.0,0.074,0.018,0.45,0.01,257.0,20.0,26.652817,1.376123,117.120317,45.881267,622.730167
JUL,2.0,14.0,0.079,0.049,0.56,0.011,48.0,31.0,28.282467,1.219695,135.184233,36.98855,621.950167
JUL,2.0,15.0,0.081,0.022,0.47,0.01,23.0,32.0,29.159883,2.163615,139.004683,34.218017,621.256333
JUL,2.0,16.0,0.082,0.021,0.54,0.01,21.0,24.0,29.803767,1.859745,159.813467,32.204433,620.733667
JUL,2.0,17.0,0.084,0.013,0.46,0.01,28.0,25.0,29.410517,1.010107,152.282117,33.929733,620.329833
JUL,2.0,18.0,0.068,0.018,0.75,0.009,65.0,17.0,28.341133,3.998772,90.033733,36.869917,620.596833
JUL,2.0,19.0,0.06,0.005,0.31,0.005,39.0,15.0,26.921083,3.77985,54.489767,42.40945,620.9275
JUL,2.0,20.0,0.054,0.009,0.45,0.011,37.0,16.0,25.176333,3.865257,127.612767,47.882733,621.872833
JUL,2.0,21.0,0.053,0.003,0.61,0.012,30.0,20.0,23.0835,2.667012,210.546,58.1638,622.584667
JUL,2.0,22.0,0.047,0.003,0.52,0.01,35.0,15.0,21.45575,2.948372,257.667333,65.3408,623.193167
JUL,2.0,23.0,0.041,0.002,0.46,0.011,26.0,20.0,20.143017,2.915637,301.787833,73.173033,623.574333
JUL,3.0,0.0,0.057,0.002,0.35,0.006,10.0,22.0,20.4234,2.779957,305.345333,65.183617,623.262
JUL,3.0,1.0,0.054,0.002,0.33,0.008,8.0,13.0,20.190217,0.725923,266.214,65.465783,623.194167
JUL,3.0,2.0,0.047,0.002,0.36,0.01,17.0,13.0,19.194983,1.841523,224.9005,72.929583,623.332333
JUL,3.0,3.0,0.048,0.002,0.34,0.007,19.0,16.0,19.011067,0.736445,255.389167,75.25795,623.343833
JUL,3.0,4.0,0.045,0.001,0.33,0.007,17.0,17.0,19.040167,0.54099,298.028667,75.054917,623.115333
JUL,3.0,5.0,0.037,0.001,0.33,0.009,19.0,20.0,18.52955,0.456183,294.049833,78.306683,623.255333
JUL,3.0,6.0,0.036,0.002,0.36,0.011,23.0,26.0,18.539383,0.447,290.439167,77.969283,623.5205
JUL,3.0,7.0,0.028,0.002,0.42,0.014,27.0,24.0,18.745383,0.454855,297.115167,78.401833,623.8575
JUL,3.0,8.0,0.025,0.002,0.44,0.015,26.0,32.0,19.71335,1.045285,101.67,72.28225,624.058667
JUL,3.0,9.0,0.035,0.006,0.55,0.009,4.0,6.0,21.469467,1.382427,68.287383,63.1731,624.1965
JUL,3.0,10.0,0.036,0.037,0.33,0.007,6.0,8.0,22.9314,3.99137,76.187317,61.09185,624.075667
JUL,3.0,11.0,0.034,0.029,0.34,0.006,22.0,17.0,23.438533,3.619143,89.61845,60.796883,623.974
JUL,3.0,12.0,0.04,0.052,0.4,0.007,43.0,22.0,24.635583,2.590657,79.389867,56.094217,623.648333
JUL,3.0,13.0,0.048,0.029,0.5,0.007,100.0,37.0,26.6433,2.509785,112.243417,47.907867,623.102333
JUL,3.0,14.0,0.049,0.01,0.52,0.006,164.0,27.0,27.8988,2.571988,117.413517,43.62285,622.580167
JUL,3.0,15.0,0.052,0.011,0.39,0.005,10.0,28.0,28.994883,2.366322,107.737917,36.044333,621.916333
JUL,3.0,16.0,0.05,0.007,0.38,0.004,11.0,31.0,29.139167,2.127033,85.143802,31.1917,621.437333
JUL,3.0,17.0,0.053,0.002,0.3,0.005,2.0,19.0,30.672067,1.111942,200.620917,26.426417,621.098833
JUL,3.0,18.0,0.056,0.01,0.33,0.007,21.0,22.0,30.0137,2.248568,121.971467,34.594283,620.8105
JUL,3.0,19.0,0.053,0.003,0.41,0.009,24.0,17.0,28.2846,2.699385,126.312417,39.507433,620.9375
JUL,3.0,20.0,0.042,0.002,0.55,0.012,39.0,12.0,26.3414,2.653827,194.361833,47.238833,621.693333
JUL,3.0,21.0,0.037,0.002,0.7,0.015,117.0,13.0,24.6002,1.685622,216.411333,52.852283,622.310167
JUL,3.0,22.0,0.04,0.002,0.52,0.013,27.0,16.0,23.828567,1.737687,273.644333,55.25035,623.180667
JUL,3.0,23.0,0.05,0.001,0.35,0.008,14.0,20.0,23.114683,3.049023,279.812367,56.007467,623.717333
JUL,4.0,0.0,0.029,0.012,0.33,0.007,15.0,13.0,22.655309,3.738327,100.061718,57.821182,623.959636
JUL,4.0,1.0,0.025,0.027,0.3,0.007,20.0,15.0,22.04025,3.05628,63.63155,59.478083,623.990333
JUL,4.0,2.0,0.029,0.005,0.28,0.004,16.0,15.0,21.365633,2.833573,58.604267,63.314417,623.920167
JUL,4.0,3.0,0.028,0.003,0.26,0.005,14.0,15.0,20.581017,2.425793,47.944583,65.290033,623.750667
JUL,4.0,4.0,0.031,0.002,0.25,0.004,17.0,13.0,20.230983,3.8959,49.610817,64.6251,623.358167
JUL,4.0,5.0,0.034,0.002,0.26,0.004,15.0,17.0,19.868767,4.173492,51.782667,65.5364,623.338667
JUL,4.0,6.0,0.025,0.072,0.73,0.013,19.0,21.0,19.81545,0.448038,139.2698,65.7152,623.837833
JUL,4.0,7.0,0.022,0.084,0.58,0.015,20.0,23.0,19.695517,0.669277,81.060467,66.3149,623.969333
JUL,4.0,8.0,0.023,0.087,1.12,0.017,33.0,28.0,20.788467,1.941648,88.382683,64.020683,624.163333
JUL,4.0,9.0,0.037,0.05,1.18,0.007,46.0,25.0,22.4332,5.088433,65.80995,58.30635,624.272667
JUL,4.0,10.0,0.041,0.063,1.08,0.005,19.0,14.0,23.191783,6.50603,67.844183,55.674533,624.267833
JUL,4.0,11.0,0.044,0.043,0.61,0.005,17.0,18.0,24.5962,5.23649,69.427017,51.082717,624.1225
JUL,4.0,12.0,0.047,0.051,0.5,0.005,15.0,9.0,26.127433,5.828593,74.030133,44.772383,623.885667
JUL,4.0,13.0,0.045,0.061,0.5,0.007,30.0,18.0,27.457383,6.604458,80.9967,37.974417,623.368167
JUL,4.0,14.0,0.042,0.063,0.36,0.009,42.0,29.0,28.654817,6.364275,90.4404,33.0036,622.8675
JUL,4.0,15.0,0.046,0.044,0.34,0.006,36.0,35.0,29.344567,5.672558,74.838883,30.700017,622.142
JUL,4.0,16.0,0.048,0.051,0.44,0.006,62.0,20.0,30.6402,4.273982,78.27285,28.02695,621.493833
JUL,4.0,18.0,0.056,0.043,0.51,0.006,148.0,17.0,31.55045,4.227548,75.308717,24.883433,620.4495
JUL,4.0,19.0,0.045,0.005,0.35,0.005,36.0,16.0,29.55845,5.303733,51.872883,31.204517,620.598333
JUL,4.0,20.0,0.043,0.002,0.32,0.006,21.0,8.0,28.456,4.558603,50.922517,33.480667,621.013833
JUL,4.0,21.0,0.041,0.004,0.32,0.005,14.0,10.0,26.8326,4.851658,52.356733,40.51685,621.902667
JUL,4.0,22.0,0.035,0.097,0.57,0.006,18.0,9.0,25.858533,5.525907,66.225867,45.290983,622.713833
JUL,4.0,23.0,0.033,0.069,0.58,0.005,13.0,9.0,24.6429,4.3713,61.06215,51.50115,623.156833
JUL,5.0,0.0,0.03,0.139,0.35,0.006,19.0,9.0,23.323554,3.557046,101.333357,57.402964,623.730179
JUL,5.0,1.0,0.029,0.014,0.27,0.005,23.0,16.0,22.543967,1.894247,138.997567,59.758717,623.988667
JUL,5.0,2.0,0.031,0.006,0.25,0.004,11.0,17.0,21.9139,1.138007,152.485798,61.199617,623.795167
JUL,5.0,3.0,0.028,0.004,0.27,0.005,7.0,5.0,21.15215,0.611718,190.670167,65.7511,623.710167
JUL,5.0,4.0,0.026,0.004,0.28,0.008,12.0,5.0,20.04445,0.447075,264.299167,74.52585,623.696833
JUL,5.0,5.0,0.018,0.003,0.39,0.012,13.0,7.0,19.468483,0.447,227.373333,77.41505,623.750167
JUL,5.0,6.0,0.016,0.003,0.67,0.018,17.0,9.0,19.68955,0.447,218.080833,76.014233,623.964167
JUL,5.0,7.0,0.013,0.003,0.75,0.018,19.0,11.0,19.950483,1.59622,149.877667,72.997983,624.297833
JUL,5.0,8.0,0.019,0.015,0.7,0.012,19.0,12.0,19.704567,1.631405,77.017485,74.023683,624.535
JUL,5.0,9.0,0.024,0.086,0.35,0.007,4.0,14.0,21.32135,3.509383,79.70775,64.617917,624.523
JUL,5.0,10.0,0.023,0.049,0.41,0.008,11.0,10.0,21.885083,3.133225,92.757933,62.7531,624.4815
JUL,5.0,11.0,0.024,0.032,0.39,0.008,17.0,16.0,22.614133,3.035908,96.8912,60.52915,624.3165
JUL,5.0,12.0,0.031,0.028,0.45,0.008,18.0,26.0,24.327467,1.52299,123.863967,55.5884,623.9575
JUL,5.0,13.0,0.039,0.029,0.68,0.013,34.0,16.0,25.869433,1.215935,204.427017,50.7224,623.305667
JUL,5.0,14.0,0.05,0.012,0.53,0.011,24.0,26.0,27.418283,2.051412,208.380467,45.561683,622.4945
JUL,5.0,15.0,0.046,0.005,0.6,0.013,19.0,15.0,27.850217,3.355997,192.027333,44.429317,621.820833
JUL,5.0,16.0,0.044,0.003,0.56,0.011,16.0,21.0,27.509333,2.544288,226.1195,44.619867,621.323667
JUL,5.0,17.0,0.045,0.002,0.45,0.008,18.0,13.0,26.700217,2.631532,251.61645,46.898767,621.3545
JUL,5.0,19.0,0.023,0.004,0.77,0.016,18.0,30.0,21.622267,3.448648,164.1315,70.746983,621.6205
JUL,5.0,20.0,0.027,0.006,0.55,0.013,15.0,19.0,21.187217,2.730632,130.1998,67.652817,621.9965
JUL,5.0,21.0,0.032,0.045,0.99,0.01,18.0,12.0,18.527483,4.854843,79.873217,77.309717,623.241833
JUL,5.0,22.0,0.02,0.014,0.34,0.009,20.0,16.0,17.8544,2.5688,138.9741,84.246417,624.106667
JUL,5.0,23.0,0.021,0.007,0.4,0.012,10.0,16.0,17.850967,1.63038,251.283917,84.745383,623.850667
JUL,6.0,0.0,0.025,0.005,0.28,0.011,12.0,18.0,17.678983,1.031218,103.0439,84.125717,623.7545
JUL,6.0,1.0,0.02,0.005,0.3,0.013,14.0,4.0,18.021383,0.447,118.726517,81.236567,623.832
JUL,6.0,2.0,0.02,0.005,0.3,0.012,18.0,8.0,18.1038,1.008843,161.335333,81.169333,624.098833
JUL,6.0,3.0,0.022,0.004,0.31,0.01,14.0,13.0,18.085233,0.64157,214.272833,81.566567,623.973
JUL,6.0,4.0,0.015,0.003,0.33,0.011,17.0,22.0,17.315917,0.854793,281.279433,85.0489,623.650833
JUL,6.0,5.0,0.01,0.003,0.34,0.016,18.0,22.0,17.370417,0.87153,277.734595,86.0264,623.605
JUL,6.0,6.0,0.008,0.003,0.48,0.019,20.0,16.0,17.17535,0.813538,286.227167,86.31025,623.722667
JUL,6.0,7.0,0.009,0.003,0.7,0.02,23.0,20.0,17.35765,0.700815,286.5295,85.006017,623.700167
JUL,6.0,8.0,0.015,0.003,0.57,0.015,13.0,23.0,18.588667,1.234445,278.914833,78.988483,623.881667
JUL,6.0,9.0,0.023,0.003,0.51,0.014,20.0,16.0,19.756017,0.636975,243.8394,73.26265,623.941167
JUL,6.0,10.0,0.025,0.006,0.51,0.013,20.0,13.0,21.212283,1.762123,119.036217,67.5957,623.864
JUL,6.0,11.0,0.033,0.034,0.46,0.01,28.0,24.0,22.636883,2.591177,98.259233,61.9301,623.6055
JUL,6.0,12.0,0.039,0.024,0.41,0.009,28.0,30.0,23.906267,2.909558,107.051867,55.072583,623.299833
JUL,6.0,13.0,0.043,0.021,0.39,0.008,41.0,24.0,25.0468,2.828242,111.273417,50.48715,622.861167
JUL,6.0,14.0,0.049,0.01,0.42,0.008,20.0,23.0,26.227167,2.270713,118.540783,46.6294,622.358167
JUL,6.0,15.0,0.053,0.006,0.44,0.008,19.0,23.0,27.505767,2.83698,125.493633,40.791867,621.6875
JUL,6.0,16.0,0.064,0.022,0.47,0.009,21.0,21.0,28.82565,2.076223,110.739717,36.742367,620.990833
JUL,6.0,17.0,0.07,0.015,0.44,0.008,21.0,25.0,29.979417,1.360275,113.207667,29.841983,620.199333
JUL,6.0,18.0,0.056,0.009,0.47,0.012,151.0,20.0,26.1914,3.419402,248.7241,45.7277,620.217
JUL,6.0,19.0,0.041,0.003,0.58,0.016,26.0,14.0,24.217333,2.023568,262.162567,51.566133,620.386667
JUL,6.0,20.0,0.035,0.003,0.64,0.015,20.0,13.0,25.172533,1.552972,166.758667,50.148883,620.852667
JUL,6.0,21.0,0.04,0.006,0.43,0.01,24.0,20.0,23.850667,3.4745,122.895583,54.485483,621.325833
JUL,6.0,22.0,0.04,0.003,0.51,0.013,21.0,20.0,22.684083,0.456333,171.515077,59.320967,622.285667
JUL,6.0,23.0,0.033,0.014,0.4,0.014,27.0,13.0,22.19215,1.140078,105.699717,63.0097,622.907667
JUL,7.0,0.0,0.03,0.138,0.43,0.014,24.0,23.0,21.900182,2.993244,84.512455,59.793327,623.020545
JUL,7.0,1.0,0.026,0.028,0.37,0.01,18.0,24.0,21.32045,3.392067,49.508717,62.464467,623.019167
JUL,7.0,2.0,0.026,0.008,0.27,0.007,16.0,15.0,20.813867,2.290555,68.450367,64.302367,622.9705
JUL,7.0,3.0,0.019,0.006,0.26,0.012,17.0,14.0,20.078083,0.767177,92.497917,66.824633,622.993667
